Date,SNP,RDSA.AS,ROSN.ME,BP,XOM
2020-03-26,43.613983154296875,18.682266098627334,4.052451175071372,23.01342010498047,36.465110778808594
2020-03-27,41.874942779541016,17.250447317448813,3.880715072078814,21.062654495239258,34.70854949951172
2020-03-30,43.853214263916016,17.927308206518354,3.8576460372050905,22.542221069335938,35.225189208984375
2020-03-31,44.81014633178711,19.285759358422297,4.028741106114244,22.985149383544922,35.66667556762695
2020-04-01,43.73359680175781,19.35912698769688,4.113967918723897,22.96630096435547,35.25336456298828
2020-04-02,48.223812103271484,21.10097433735889,4.363881917047309,24.53068733215332,37.94926834106445
2020-04-03,47.414100646972656,19.998117931926462,4.421554504231618,23.296142578125,36.831451416015625
2020-04-06,47.54291915893555,20.142480930070292,4.39592215223716,23.607133865356445,38.015018463134766
2020-04-07,46.7976188659668,20.79094227340329,4.351066150656523,23.37153434753418,38.73830795288086
2020-04-08,47.09206008911133,20.412280110039557,4.3766980930445385,23.92755126953125,41.18998336791992
2020-04-09,46.92643356323242,20.641844075707755,4.524083502603006,23.465774536132812,40.5136604309082
2020-04-13,47.65333557128906,18.714770546091593,4.315180939785571,23.475200653076172,40.16610336303711
2020-04-14,47.644134521484375,19.998117931926462,4.24148864461278,23.032270431518555,39.85612487792969
2020-04-15,45.794681549072266,18.523702162457866,3.937746625179717,21.524429321289062,38.0244140625
2020-04-16,45.43583297729492,17.884707722756172,3.9185225659870953,20.591453552246094,36.77509689331055
2020-04-17,46.227142333984375,18.85029810358548,4.0229738473958125,22.080446243286133,40.598201751708984
2020-04-20,45.288612365722656,18.696465871495608,3.9460772010188823,21.062654495239258,38.68195343017578
2020-04-21,44.53411102294922,17.806608389401994,3.896094565196777,20.39354705810547,38.47529220581055
2020-04-22,45.11378860473633,18.914196498914016,4.1261434702441635,21.9862060546875,39.57432556152344
2020-04-23,44.94816207885742,19.550823338839855,4.293393563472215,22.0333251953125,40.814247131347656
2020-04-24,44.81014633178711,18.907096029901194,4.152416446715583,22.042747497558594,41.07726287841797
2020-04-27,45.4542350769043,19.22895910179184,4.138318612157987,22.909757614135742,41.27452087402344
2020-04-28,45.48183822631836,19.728321082271936,4.166514281273179,22.76839828491211,42.24204635620117
2020-04-29,46.94483947753906,20.44778012478892,4.331201057380497,23.965246200561523,44.580997467041016
2020-04-30,45.71186828613281,18.31543610835602,4.301723729704937,22.42913246154785,43.65104675292969
2020-05-01,44.29487228393555,18.714770546091593,5.100749702156822,21.515005111694336,40.52305221557617
2020-05-04,42.758262634277344,17.319080912329056,4.242129269089743,21.910812377929688,42.157501220703125
2020-05-05,43.49436569213867,18.450335698340655,4.389514269041767,22.495101928710938,42.11053466796875
2020-05-06,43.126312255859375,17.65277732246949,4.314539905702166,22.221805572509766,41.321495056152344
2020-05-07,43.319541931152344,18.102439515331948,4.39592215223716,22.674156188964844,41.55632781982422
2020-05-08,44.175254821777344,18.305970369882086,4.460002622616861,23.254804611206055,43.378639221191406
2020-05-11,44.38689041137695,18.033805920451705,5.100749702156822,22.741899490356445,42.965335845947266
2020-05-12,43.282737731933594,17.846841273388325,4.499732809168916,22.31609344482422,42.24716567993164
2020-05-13,42.59264373779297,17.120284092173257,4.460002622616861,21.512868881225586,40.15013122558594
2020-05-14,42.37181091308594,16.489296613918246,4.449109139263405,21.42577362060547,40.50442886352539
2020-05-15,41.70011901855469,16.725916772619204,4.486275599088281,21.1160945892334,40.217159271240234
2020-05-18,44.46049499511719,18.07154187219411,4.8066779509867885,22.751577377319336,43.415382385253906
2020-05-19,43.991233825683594,17.79907098637542,4.825261795308892,22.17093276977539,42.074806213378906
2020-05-20,44.5709114074707,18.174315743172922,4.873322148093668,22.858028411865234,43.44410705566406
2020-05-21,43.218326568603516,17.662833795730016,4.703508737744881,22.625770568847656,42.668495178222656
2020-05-22,40.99161911010742,17.543330595232653,4.671468502555031,22.23867416381836,42.706790924072266
2020-05-26,41.939353942871094,17.82058095658311,4.798347784754067,22.509641647338867,43.961185455322266
2020-05-27,41.8841438293457,17.90184369219686,4.804755667949459,23.15802764892578,44.27717971801758
2020-05-28,43.181522369384766,17.80624019967307,4.837436937222716,22.509641647338867,43.12812042236328
2020-05-29,43.73359680175781,16.94819500925275,4.82141681962779,22.393512725830078,43.53986740112305
2020-06-01,43.78236389160156,17.545720332998535,4.853457054817641,23.070932388305664,44.31547927856445
2020-06-02,44.113975524902344,18.150414870041974,4.959830619263688,24.145124435424805,45.3017578125
2020-06-03,45.39165496826172,18.90807709240674,5.087350935546128,25.064476013183594,47.14983367919922
2020-06-04,44.445587158203125,18.700138447525866,4.998919771732337,24.861251831054688,47.01577377319336
2020-06-05,46.15240478515625,20.095956196285922,5.15143140592583,26.816085815429688,50.82683181762695
2020-06-08,45.81104278564453,20.466420312394288,5.1283623710521065,27.4644718170166,52.41636657714844
2020-06-09,46.26944351196289,19.53906340550438,5.152072030402792,26.458023071289062,51.24815368652344
2020-06-10,45.19658660888672,19.20444885135638,5.130284654089436,25.52899169921875,48.49998474121094
2020-06-11,42.76802444458008,17.875554246457398,5.04800823668922,23.29351234436035,44.2197265625
2020-06-12,43.021610260009766,18.1934371407721,5.100749702156822,23.951576232910156,45.16769790649414
2020-06-15,42.524192810058594,18.016569747477195,4.914459332777668,23.57415771484375,45.138973236083984
2020-06-16,43.138648986816406,18.661896817484877,4.9849247483919505,23.758026123046875,46.15398025512695
2020-06-17,43.27519607543945,18.461128551059026,4.989622524687525,22.935447692871094,44.6506233215332
2020-06-18,42.99235534667969,18.293821273985028,5.0151242122266435,22.925771713256836,44.92831039428711
2020-06-19,42.924076080322266,18.430056134315688,5.048679172042968,22.906415939331055,44.02821350097656
2020-06-22,43.03136444091797,18.183875859393826,5.026532980485483,23.099966049194336,44.44953536987305
2020-06-23,42.69975280761719,18.640385682119813,5.035928533076631,23.39028549194336,44.717655181884766
2020-06-24,41.75368881225586,17.70346632869426,5.100749702156822,22.393512725830078,42.61103820800781
2020-06-25,42.09505081176758,17.827752500195505,4.959423060852832,22.741899490356445,43.252593994140625
2020-06-26,41.33430099487305,17.60547193324722,4.931236812685831,22.025772094726562,41.76839065551758
2020-06-29,41.51961135864258,17.76082935633443,4.894997701848066,22.722545623779297,42.43867874145508
2020-06-30,40.924659729003906,17.206326303318768,4.850704909126651,22.567707061767578,42.82170486450195
2020-07-01,40.79787063598633,17.52898867316524,5.100749702156822,22.461254119873047,41.85457229614258
2020-07-02,42.10480499267578,17.6508851069006,4.920499389387184,22.654804229736328,42.20886993408203
2020-07-06,44.65040588378906,17.698686853162492,4.943987861258612,22.877384185791016,42.505706787109375
2020-07-07,43.05086898803711,17.5098696058808,4.928552661664391,22.277385711669922,41.40452575683594
2020-07-08,44.084716796875,17.2326169142156,4.903050564518829,22.41286849975586,41.30876541137695
2020-07-09,43.489768981933594,16.661383366524014,4.878891157293653,21.338674545288086,39.60432815551758
2020-07-10,43.25568771362305,16.89083198161258,4.882246653275285,21.735448837280273,40.83957290649414
2020-07-13,42.87531280517578,17.22544653576058,4.791648261771208,21.735448837280273,40.849143981933594
2020-07-14,43.119144439697266,17.488357305358367,4.745342253382102,22.52899932861328,42.19929122924805
2020-07-15,42.60222244262695,17.744097696501132,4.778226277844678,23.041898727416992,42.73552322387695
2020-07-16,41.98776626586914,17.660445223121503,4.827216437255224,22.954803466796875,42.40037536621094
2020-07-17,41.52936553955078,17.34256116364943,4.839967485828004,22.49996566772461,41.672637939453125
2020-07-20,41.83171463012695,18.714770546091593,4.844665262123578,22.199966430664062,40.6959342956543
2020-07-21,42.02677917480469,17.607862836170472,4.897681852869506,23.3128662109375,42.754676818847656
2020-07-22,43.93841552734375,16.804789770467067,4.884259868942976,22.693513870239258,41.758819580078125
2020-07-23,44.34805679321289,16.690063715186728,4.879562092647402,22.470932006835938,41.84499740600586
2020-07-24,43.51902770996094,16.560999233311087,4.8164790139565765,22.190288543701172,41.58646011352539
2020-07-27,43.94817352294922,16.353060588430214,4.788963701143325,22.393512725830078,42.19929122924805
2020-07-28,42.86555862426758,16.448664080954003,4.776883997530736,22.08383560180664,41.70136260986328
2020-07-29,43.16790771484375,16.384131840016185,4.827216437255224,22.470932006835938,42.160987854003906
2020-07-30,42.60222244262695,15.552377260492692,4.758093301954883,21.716094970703125,40.09267807006836
2020-07-31,41.461090087890625,15.162790581627778,4.7775553424909285,21.32900047302246,40.293766021728516
2020-08-03,41.93899917602539,15.406581118783757,4.788292765789575,21.37738609313965,40.456546783447266
2020-08-04,42.75827407836914,15.903721144159247,4.832585148904547,22.974157333374023,41.62476348876953
2020-08-05,43.558040618896484,16.063859207935597,4.892313141220183,23.177385330200195,41.98863220214844
2020-08-06,43.86039352416992,15.786606516270396,4.952041133535818,22.509641647338867,41.78754425048828
2020-08-07,42.90457534790039,15.523695746672608,4.922512605054875,22.23867416381836,41.59603500366211
2020-08-10,43.148406982421875,15.867869251884143,4.926539036390257,22.741899490356445,42.62061309814453
2020-08-11,43.35322189331055,16.451054983877256,4.980898317056569,23.041898727416992,43.061092376708984
2020-08-12,44.211509704589844,16.74264726729513,5.053376948338543,23.47738265991211,43.05132293701172
2020-08-13,43.57754898071289,16.283254845235746,5.210414324121521,22.992050170898438,41.99676513671875
2020-08-14,44.14323425292969,15.889869753344609,5.194307779567107,22.541032791137695,42.18229293823242
2020-08-17,45.450172424316406,15.711277927142094,5.180885795640577,22.30571937561035,41.63548278808594
2020-08-18,44.30904006958008,15.600260567770487,5.267457755809273,21.923336029052734,41.4304313659668
2020-08-19,44.15298843383789,15.684729816466492,5.209742979161328,21.805679321289062,40.971500396728516
2020-08-20,44.035953521728516,15.296170806401923,5.113775876007928,21.531147003173828,40.346580505371094
2020-08-21,44.035953521728516,15.18756881825834,5.131224291269839,21.040910720825195,40.043880462646484
2020-08-24,44.79670333862305,15.769199065162496,5.208400698847386,21.48212432861328,41.225379943847656
2020-08-25,44.7576904296875,15.346852821682473,5.274839683126287,21.19778823852539,39.91694641113281
2020-08-26,45.06004333496094,15.327544998904093,5.331212179460291,20.962472915649414,39.067440032958984
2020-08-27,43.46051025390625,15.228595174413647,5.243969283937846,20.72715950012207,38.803802490234375
2020-08-28,43.96767807006836,15.214114598619203,5.095656115785824,20.962472915649414,39.73141860961914
2020-08-31,44.74794006347656,15.059656677021637,5.01042643593107,20.521263122558594,38.999088287353516
2020-09-01,43.93841552734375,14.902786879668158,5.001702228300114,20.36438751220703,38.50110626220703
2020-09-02,43.333717346191406,14.791769520296551,4.9936489560229065,20.168292999267578,38.26675796508789
2020-09-03,42.524192810058594,14.864171234111396,4.92922359701814,20.20751190185547,38.18864440917969
2020-09-04,42.87531280517578,14.794182561209833,4.983582468078009,20.138879776000977,38.15935134887695
2020-09-08,43.441001892089844,14.420104126939709,4.946672012280052,19.756494522094727,37.28055191040039
2020-09-09,43.16790771484375,14.66627275028787,4.9849247483919505,19.923173904418945,37.055973052978516
2020-09-10,42.719261169433594,14.475613389204197,4.949356572907935,19.521181106567383,36.12834930419922
2020-09-11,42.670494079589844,14.342875166140926,4.984253813038202,19.668251037597656,36.03070831298828
2020-09-14,42.40715408325195,14.149802764143969,5.005729069241938,19.45254898071289,35.79636001586914
2020-09-15,42.543701171875,14.359768782848652,5.161423755104532,19.276063919067383,35.415550231933594
2020-09-16,42.40715408325195,14.386316893524254,5.160752819750782,19.57020378112793,36.91926956176758
2020-09-17,42.42666244506836,14.108775242831292,5.0943138354718815,19.178016662597656,36.90950393676758
2020-09-18,41.899986267089844,18.714770546091593,5.076194484856221,18.511295318603516,36.313873291015625
2020-09-21,41.23676300048828,13.379926197069423,4.914459332777668,17.96223258972168,35.571781158447266
2020-09-22,40.5150260925293,13.741937096458388,5.002373573260305,18.11910629272461,34.6929817199707
2020-09-23,39.47142791748047,13.74917738435561,5.015795557186836,17.61906623840332,33.579837799072266
2020-09-24,39.013023376464844,13.544037447477494,5.068141212579014,17.579849243164062,33.5114860534668
2020-09-25,39.39339828491211,13.42819517143669,5.105051668376972,17.511215209960938,33.82394790649414
2020-09-28,39.5494499206543,13.544037447477494,5.170148372341931,17.824966430664062,34.47816467285156
2020-09-29,39.24710464477539,13.179613507175244,5.152028612119826,17.324926376342773,33.47242736816406
2020-09-30,39.461673736572266,13.005847762799297,5.152699547473576,17.11902618408203,33.5212516784668
2020-10-01,39.31537628173828,12.489380106970135,5.169477027381738,16.50132942199707,32.34952163696289
2020-10-02,39.04228210449219,12.626943246702604,5.110420380026295,16.52094078063965,32.20305252075195
2020-10-05,39.80303955078125,12.91413822620607,5.22517817875555,16.854299545288086,32.945152282714844
2020-10-06,39.84204864501953,13.244774933092867,5.267457755809273,16.599376678466797,32.6033935546875
2020-10-07,40.037113189697266,13.049289490182627,5.208400698847386,16.697425842285156,32.7108039855957
2020-10-08,40.36872482299805,13.435434294176542,5.255377642590242,17.148441314697266,34.42934036254883
2020-10-09,39.87131118774414,13.691255081177838,5.188267722957592,17.020980834960938,33.921592712402344
2020-10-12,40.300453186035156,13.425782130523405,5.162766035418473,16.903322219848633,33.814186096191406
2020-10-13,40.43699645996094,13.273736084681753,5.102367107749089,16.354259490966797,33.41384506225586
2020-10-14,39.16999816894531,13.41612763655553,5.160752819750782,16.26601791381836,33.34549331665039
2020-10-15,38.970001220703125,12.923792720173946,5.160752819750782,16.118946075439453,33.638423919677734
2020-10-16,38.83000183105469,13.15789380864095,5.160752819750782,15.932657241821289,33.296669006347656
2020-10-19,38.65999984741211,13.02032833859374,5.127197859934458,15.716954231262207,32.632686614990234
2020-10-20,38.310001373291016,12.93827329596839,5.152028612119826,15.834609031677246,32.90609359741211
2020-10-21,38.20000076293945,12.70658524841467,5.160752819750782,15.520858764648438,32.378814697265625
2020-10-22,39.0099983215332,12.839323471477941,5.114446811361677,15.7855863571167,34.03876495361328
2020-10-23,41.0,13.116865122170903,5.096998396099765,15.73656177520752,33.355255126953125
2020-10-26,40.75,12.713826701469262,5.05069238771066,15.49144458770752,32.564334869384766
2020-10-27,40.58000183105469,12.429044762879078,5.004386788927997,15.079647064208984,32.04682540893555
2020-10-28,38.68000030517578,12.149088906115463,4.725880622452499,14.609020233154297,30.826271057128906
2020-10-29,39.04999923706055,12.641423822497046,4.731920269455572,14.961990356445312,32.19329071044922
2020-10-30,39.33000183105469,13.133758738878631,4.709103142544337,15.177693367004395,31.851533889770508
2020-11-02,40.779998779296875,13.766071001063338,4.813794453328693,15.7855863571167,33.18926239013672
2020-11-03,41.59000015258789,13.973623978854738,5.027203915839232,15.86402416229248,32.6229248046875
2020-11-04,40.939998626708984,13.985691513735897,5.100749702156822,15.8149995803833,32.447166442871094
2020-11-05,41.2400016784668,13.688842040264554,5.151357267159634,15.829999923706055,32.38857650756836
2020-11-06,41.56999969482422,13.679189876611419,5.125855579620516,15.640000343322754,32.00776672363281
2020-11-09,44.060001373291016,15.436148152205046,5.364095794316423,18.079999923706055,36.060001373291016
2020-11-10,46.099998474121094,16.12879692363818,5.552674914248035,19.100000381469727,36.86000061035156
2020-11-11,46.70000076293945,16.307388749840694,5.692934400516408,18.8799991607666,36.47999954223633
2020-11-12,45.849998474121094,16.178493215783703,5.584216248790226,18.280000686645508,35.22999954223633
2020-11-13,45.56999969482422,16.063648314451626,5.600993728698389,18.799999237060547,36.08000183105469
2020-11-16,46.869998931884766,17.08992358658299,5.770110808093955,19.760000228881836,38.15999984741211
2020-11-17,47.040000915527344,17.26585652366715,5.8989619357099325,20.049999237060547,38.66999816894531
2020-11-18,46.22999954223633,17.422241615554707,6.1237801664793095,19.559999465942383,37.209999084472656
2020-11-19,46.04999923706055,16.889556134292423,6.013048799085437,19.530000686645508,37.400001525878906
2020-11-20,45.56999969482422,17.224316333111673,6.195587862407534,19.489999771118164,36.939998626708984
2020-11-23,46.40999984741211,18.02090180257888,6.296923677210258,20.40999984741211,39.36000061035156
2020-11-24,46.720001220703125,19.069168254911755,6.335176413322157,21.860000610351562,41.97999954223633
2020-11-25,47.4900016784668,18.675763355345328,6.360678100861275,21.40999984741211,40.810001373291016
2020-11-27,48.099998474121094,18.472951402892484,6.174783541557546,21.100000381469727,40.189998626708984
2020-11-30,45.08000183105469,17.57618220727999,6.023115287030334,19.559999465942383,38.130001068115234
2020-12-01,45.63999938964844,17.9940227872102,5.9868757665861265,20.239999771118164,38.5
2020-12-02,47.18000030517578,18.49005591308418,6.033181774975232,21.06999969482422,39.939998626708984
2020-12-03,46.560001373291016,18.639109834799658,5.842589439375929,21.360000610351562,40.209999084472656
2020-12-04,46.13999938964844,19.281753547384213,5.971440566991905,22.270000457763672,41.68000030517578
2020-12-07,45.90999984741211,19.049620409715153,5.9264768389167415,21.68000030517578,40.900001525878906
2020-12-08,43.939998626708984,18.971427863771375,5.797626120907208,21.790000915527344,42.2400016784668
2020-12-09,43.130001068115234,18.951880018574773,5.872117967856872,21.899999618530273,42.79999923706055
2020-12-10,43.349998474121094,19.469904324650262,6.0459328235480125,22.40999984741211,44.0099983215332
2020-12-11,44.2599983215332,18.832147282075514,6.002311375786791,22.030000686645508,43.79999923706055
2020-12-14,44.099998474121094,18.448516887686075,5.929832334898374,21.360000610351562,42.220001220703125
2020-12-15,44.27000045776367,18.673320020340423,6.020430726402451,21.940000534057617,43.040000915527344
2020-12-16,44.38999938964844,19.056950414729865,5.919765846953476,21.829999923706055,43.70000076293945
2020-12-17,44.58000183105469,19.056950414729865,5.941241103157213,21.899999618530273,43.47999954223633
2020-12-18,44.90999984741211,18.797938261692117,5.921108127267418,21.739999771118164,42.72999954223633
2020-12-21,43.81999969482422,17.69102710861207,5.6674327129772895,20.68000030517578,41.95000076293945
2020-12-22,43.310001373291016,17.72279279399056,5.811048104833738,20.479999542236328,41.2400016784668
2020-12-23,43.70000076293945,18.243261600228326,5.784875072334427,21.209999084472656,41.77000045776367
2020-12-24,44.439998626708984,18.177286894466437,5.8472872156715034,21.059999465942383,41.599998474121094
