Date,AAPL,AMZN,FB,GOOGL
2013-05-01,13.733827590942383,248.22999572753906,27.43000030517578,410.6256408691406
2013-05-02,13.928600311279297,252.5500030517578,28.969999313354492,415.22021484375
2013-05-03,14.068039894104004,258.04998779296875,28.309999465942383,423.2832946777344
2013-05-06,14.403498649597168,255.72000122070312,27.56999969482422,431.2062072753906
2013-05-07,14.339406967163086,257.7300109863281,26.889999389648438,429.0440368652344
2013-05-08,14.501352310180664,258.67999267578125,27.1200008392334,437.25225830078125
2013-05-09,14.37484073638916,260.1600036621094,27.040000915527344,436.1761779785156
2013-05-10,14.255253791809082,263.6300048828125,26.68000030517578,440.5555419921875
2013-05-13,14.310957908630371,264.510009765625,26.81999969482422,439.2041931152344
2013-05-14,13.96855640411377,268.3299865722656,27.06999969482422,443.9939880371094
2013-05-15,13.49618148803711,266.55999755859375,26.600000381469727,458.4034118652344
2013-05-16,13.676508903503418,264.1199951171875,26.1299991607666,452.38739013671875
2013-05-17,13.634968757629395,269.8999938964844,26.25,455.0450439453125
2013-05-20,13.939287185668945,267.6300048828125,25.760000228881836,454.7197265625
2013-05-21,13.83637809753418,268.8599853515625,25.65999984741211,453.9389343261719
2013-05-22,13.889566421508789,262.9599914550781,25.15999984741211,445.1551513671875
2013-05-23,13.914426803588867,261.79998779296875,25.059999465942383,441.8368225097656
2013-05-24,14.00915241241455,261.739990234375,24.309999465942383,437.09710693359375
2013-05-28,13.892398834228516,267.2900085449219,24.100000381469727,441.0760803222656
2013-05-29,14.00285816192627,265.5299987792969,23.31999969482422,434.589599609375
2013-05-30,14.211509704589844,266.8299865722656,24.549999237060547,435.8158264160156
2013-05-31,14.153287887573242,269.20001220703125,24.350000381469727,436.0460510253906
2013-06-03,14.184441566467285,266.8800048828125,23.850000381469727,434.2492370605469
2013-06-04,14.140069007873535,265.70001220703125,23.520000457763672,429.97998046875
2013-06-05,14.007893562316895,267.1700134277344,22.899999618530273,430.2802734375
2013-06-06,13.798614501953125,267.8299865722656,22.969999313354492,432.75274658203125
2013-06-07,13.904036521911621,276.8699951171875,23.290000915527344,440.3052978515625
2013-06-10,13.812149047851562,281.07000732421875,24.329999923706055,445.5555419921875
2013-06-11,13.771547317504883,274.7799987792969,24.030000686645508,440.3453369140625
2013-06-12,13.601295471191406,271.6700134277344,23.770000457763672,436.4264221191406
2013-06-13,13.719938278198242,275.7900085449219,23.729999542236328,438.9389343261719
2013-06-14,13.533946990966797,273.989990234375,23.6299991607666,437.95794677734375
2013-06-17,13.595314025878906,278.05999755859375,24.020000457763672,443.5685729980469
2013-06-18,13.588074684143066,281.760009765625,24.209999084472656,450.7607727050781
2013-06-19,13.312078475952148,278.1600036621094,24.309999465942383,450.7908020019531
2013-06-20,13.118215560913086,273.44000244140625,23.899999618530273,442.81280517578125
2013-06-21,13.013108253479004,273.3599853515625,24.530000686645508,440.9059143066406
2013-06-24,12.668187141418457,270.6099853515625,23.940000534057617,435.330322265625
2013-06-25,12.6710205078125,272.0899963378906,24.25,433.5335388183594
2013-06-26,12.52751636505127,277.57000732421875,24.15999984741211,437.26226806640625
2013-06-27,12.39250373840332,277.54998779296875,24.65999984741211,438.9739685058594
2013-06-28,12.479048728942871,277.69000244140625,24.8799991607666,440.6256408691406
2013-07-01,12.878412246704102,282.1000061035156,24.809999465942383,444.3843994140625
2013-07-02,13.170145034790039,283.7300109863281,24.40999984741211,441.5965881347656
2013-07-03,13.242841720581055,284.0299987792969,24.520000457763672,443.6586608886719
2013-07-05,13.13647174835205,285.8800048828125,24.3700008392334,447.19219970703125
2013-07-08,13.061885833740234,290.5899963378906,24.709999084472656,452.99798583984375
2013-07-09,13.291619300842285,291.5299987792969,25.479999542236328,453.07305908203125
2013-07-10,13.240639686584473,292.3299865722656,25.799999237060547,453.4484558105469
2013-07-11,13.447086334228516,299.6600036621094,25.809999465942383,460.58056640625
2013-07-12,13.422538757324219,307.54998779296875,25.90999984741211,461.96197509765625
2013-07-15,13.451805114746094,306.57000732421875,26.280000686645508,462.80780029296875
2013-07-16,13.538664817810059,306.8699951171875,26.31999969482422,460.2652587890625
2013-07-17,13.542130470275879,308.69000244140625,26.649999618530273,459.7347412109375
2013-07-18,13.587760925292969,304.1099853515625,26.18000030517578,455.7958068847656
2013-07-19,13.373444557189941,305.2300109863281,25.8799991607666,448.7487487792969
2013-07-22,13.416244506835938,303.4800109863281,26.049999237060547,455.8058166503906
2013-07-23,13.185880661010742,301.05999755859375,26.1299991607666,452.35235595703125
2013-07-24,13.863130569458008,298.94000244140625,26.510000228881836,451.90191650390625
2013-07-25,13.799871444702148,303.3999938964844,34.36000061035156,444.2942810058594
2013-07-26,13.878236770629883,312.010009765625,34.0099983215332,443.11810302734375
2013-07-29,14.09223461151123,306.1000061035156,35.43000030517578,441.5765686035156
2013-07-30,14.266270637512207,302.4100036621094,37.630001068115234,445.9059143066406
2013-07-31,14.24140739440918,301.2200012207031,36.79999923706055,444.3193054199219
2013-08-01,14.372010231018066,305.57000732421875,37.4900016784668,452.56256103515625
2013-08-02,14.556425094604492,304.2099914550781,38.04999923706055,453.7387390136719
2013-08-05,14.773886680603027,300.989990234375,39.189998626708984,452.95294189453125
2013-08-06,14.641714096069336,300.75,38.54999923706055,448.7337341308594
2013-08-07,14.633216857910156,296.9100036621094,38.869998931884766,445.7707824707031
2013-08-08,14.604072570800781,295.739990234375,38.540000915527344,446.7767639160156
2013-08-09,14.396261215209961,297.260009765625,38.5,445.6506652832031
2013-08-12,14.805227279663086,296.69000244140625,38.220001220703125,443.1982116699219
2013-08-13,15.508808135986328,293.9700012207031,37.02000045776367,441.0660705566406
2013-08-14,15.791695594787598,291.3399963378906,36.650001525878906,435.34033203125
2013-08-15,15.7730073928833,286.4700012207031,36.560001373291016,430.26025390625
2013-08-16,15.913021087646484,284.82000732421875,37.08000183105469,428.8838806152344
2013-08-19,16.08440589904785,285.57000732421875,37.810001373291016,433.2582702636719
2013-08-20,15.873115539550781,287.0899963378906,38.40999984741211,433.1431579589844
2013-08-21,15.913972854614258,284.57000732421875,38.31999969482422,435.10009765625
2013-08-22,15.93298625946045,289.7300109863281,38.54999923706055,437.29229736328125
2013-08-23,15.871527671813965,290.010009765625,40.54999923706055,435.54052734375
2013-08-26,15.933300971984863,286.2099914550781,41.34000015258789,433.6286315917969
2013-08-27,15.477764129638672,280.92999267578125,39.63999938964844,425.50048828125
2013-08-28,15.550943374633789,281.5799865722656,40.54999923706055,424.69970703125
2013-08-29,15.576286315917969,283.9800109863281,41.279998779296875,428.1431579589844
2013-08-30,15.434368133544922,280.9800109863281,41.290000915527344,423.8738708496094
2013-09-03,15.477445602416992,288.79998779296875,41.869998931884766,430.62060546875
2013-09-04,15.797715187072754,293.6400146484375,41.779998779296875,436.2512512207031
2013-09-05,15.689373970031738,294.1000061035156,42.65999984741211,440.22021484375
2013-09-06,15.782825469970703,295.8599853515625,43.95000076293945,440.230224609375
2013-09-09,16.034666061401367,299.7099914550781,44.040000915527344,444.469482421875
2013-09-10,15.669411659240723,300.3599853515625,43.599998474121094,444.77978515625
2013-09-11,14.81631851196289,299.6400146484375,45.040000915527344,448.5435485839844
2013-09-12,14.974075317382812,298.8599853515625,44.75,446.97698974609375
2013-09-13,14.727300643920898,297.9200134277344,44.310001373291016,444.97998046875
2013-09-16,14.25909423828125,296.05999755859375,42.5099983215332,444.3243103027344
2013-09-17,14.423824310302734,304.1700134277344,45.06999969482422,443.4985046386719
2013-09-18,14.720335006713867,312.0299987792969,45.22999954223633,452.11212158203125
2013-09-19,14.961723327636719,312.05999755859375,45.97999954223633,449.6446533203125
2013-09-20,14.806816101074219,316.3399963378906,47.4900016784668,452.00701904296875
2013-09-23,15.542710304260254,311.489990234375,47.189998626708984,443.6936950683594
2013-09-24,15.49392032623291,314.1300048828125,48.45000076293945,443.8638610839844
2013-09-25,15.25411319732666,312.6499938964844,49.459999084472656,439.0540466308594
2013-09-26,15.402684211730957,318.1199951171875,50.38999938964844,439.5245361328125
2013-09-27,15.29276180267334,316.010009765625,51.2400016784668,438.6336364746094
2013-09-30,15.102691650390625,312.6400146484375,50.22999954223633,438.3934020996094
2013-10-01,15.457806587219238,320.95001220703125,50.41999816894531,443.9439392089844
2013-10-02,15.508489608764648,320.510009765625,50.279998779296875,444.439453125
2013-10-03,15.31367015838623,314.760009765625,49.18000030517578,438.4834899902344
2013-10-04,15.301633834838867,319.0400085449219,51.040000915527344,436.6116027832031
2013-10-07,15.451156616210938,310.0299987792969,50.52000045776367,433.3033142089844
2013-10-08,15.235424995422363,303.2300109863281,47.13999938964844,427.26226806640625
2013-10-09,15.414407730102539,298.2300109863281,46.77000045776367,428.3583679199219
2013-10-10,15.511025428771973,305.1700134277344,49.04999923706055,434.5545654296875
2013-10-11,15.611442565917969,310.8900146484375,49.11000061035156,436.4314270019531
2013-10-14,15.713767051696777,310.70001220703125,49.5099983215332,438.4934997558594
2013-10-15,15.797394752502441,306.3999938964844,49.5,441.4464416503906
2013-10-16,15.874377250671387,310.489990234375,51.13999938964844,449.4644775390625
2013-10-17,15.981768608093262,310.7699890136719,52.209999084472656,444.83984375
2013-10-18,16.12083625793457,328.92999267578125,54.220001220703125,506.2112121582031
2013-10-21,16.515867233276367,326.44000244140625,53.849998474121094,502.15216064453125
2013-10-22,16.468666076660156,332.5400085449219,52.68000030517578,504.0039978027344
2013-10-23,16.62990379333496,326.760009765625,51.900001525878906,516.22119140625
2013-10-24,16.850072860717773,332.2099914550781,52.45000076293945,513.2882690429688
2013-10-25,16.661582946777344,363.3900146484375,51.95000076293945,508.10809326171875
2013-10-28,16.78575897216797,358.1600036621094,50.22999954223633,508.00799560546875
2013-10-29,16.36760902404785,362.70001220703125,49.400001525878906,518.6386108398438
2013-10-30,16.628007888793945,361.0799865722656,49.0099983215332,515.7257080078125
2013-10-31,16.558319091796875,364.0299987792969,50.209999084472656,515.8057861328125
2013-11-01,16.47372817993164,359.0,49.75,514.0340576171875
2013-11-04,16.686614990234375,358.739990234375,48.220001220703125,513.5685424804688
2013-11-05,16.645431518554688,358.8900146484375,50.11000061035156,511.2712707519531
2013-11-06,16.59827423095703,356.17999267578125,49.119998931884766,511.88690185546875
2013-11-07,16.329662322998047,343.55999755859375,47.560001373291016,504.4794921875
2013-11-08,16.58679962158203,350.30999755859375,47.529998779296875,508.5235290527344
2013-11-11,16.53868865966797,354.3800048828125,46.20000076293945,505.8008117675781
2013-11-12,16.569276809692383,349.5299987792969,46.61000061035156,506.3963928222656
2013-11-13,16.58902931213379,356.2200012207031,48.709999084472656,516.7517700195312
2013-11-14,16.828964233398438,367.3999938964844,48.9900016784668,518.1331176757812
2013-11-15,16.727956771850586,369.1700134277344,49.0099983215332,517.2973022460938
2013-11-18,16.525304794311523,366.17999267578125,45.83000183105469,516.2913208007812
2013-11-19,16.554622650146484,364.94000244140625,46.36000061035156,513.1130981445312
2013-11-20,16.40964126586914,362.57000732421875,46.43000030517578,511.6666564941406
2013-11-21,16.605281829833984,368.9200134277344,46.70000076293945,517.5525512695312
2013-11-22,16.562585830688477,372.30999755859375,46.22999954223633,516.4614868164062
2013-11-25,16.688127517700195,376.6400146484375,44.81999969482422,523.4884643554688
2013-11-26,16.995927810668945,381.3699951171875,45.88999938964844,529.7347412109375
2013-11-27,17.396135330200195,386.7099914550781,46.4900016784668,532.0870971679688
2013-11-29,17.718271255493164,393.6199951171875,47.0099983215332,530.3253173828125
2013-12-02,17.56405258178711,392.29998779296875,47.060001373291016,527.7677612304688
2013-12-03,18.044872283935547,384.6600036621094,46.72999954223633,527.1571655273438
2013-12-04,18.0028076171875,385.9599914550781,48.619998931884766,529.61962890625
2013-12-05,18.09521484375,384.489990234375,48.34000015258789,529.19921875
2013-12-06,17.844131469726562,386.95001220703125,47.939998626708984,535.470458984375
2013-12-09,18.048368453979492,384.8900146484375,48.84000015258789,539.609619140625
2013-12-10,18.020336151123047,387.7799987792969,50.25,542.8728637695312
2013-12-11,17.886825561523438,382.19000244140625,49.380001068115234,539.1842041015625
2013-12-12,17.86069679260254,381.25,51.83000183105469,535.5155029296875
2013-12-13,17.666011810302734,384.239990234375,53.31999969482422,530.9259033203125
2013-12-16,17.763839721679688,388.9700012207031,53.810001373291016,537.0270385742188
2013-12-17,17.683860778808594,387.6499938964844,54.86000061035156,535.4654541015625
2013-12-18,17.549394607543945,395.9599914550781,55.56999969482422,542.9179077148438
2013-12-19,17.34833526611328,395.19000244140625,55.04999923706055,543.6536254882812
2013-12-20,17.493637084960938,402.20001220703125,55.119998931884766,550.86083984375
2013-12-23,18.16499900817871,402.9200134277344,57.77000045776367,558.1080932617188
2013-12-24,18.087886810302734,399.20001220703125,57.959999084472656,556.4765014648438
2013-12-26,17.96776008605957,404.3900146484375,57.72999954223633,559.289306640625
2013-12-27,17.846359252929688,398.0799865722656,55.439998626708984,559.759765625
2013-12-30,17.668874740600586,393.3699951171875,53.709999084472656,555.2852783203125
2013-12-31,17.875999450683594,398.7900085449219,54.650001525878906,560.9158935546875
2014-01-02,17.624588012695312,397.9700012207031,54.709999084472656,557.1171264648438
2014-01-03,17.23745346069336,396.44000244140625,54.560001373291016,553.0530395507812
2014-01-06,17.331453323364258,393.6300048828125,57.20000076293945,559.21923828125
2014-01-07,17.20749855041504,398.0299987792969,57.91999816894531,570.0
2014-01-08,17.316478729248047,401.9200134277344,58.22999954223633,571.1861572265625
2014-01-09,17.0953426361084,401.010009765625,57.220001220703125,565.6856689453125
2014-01-10,16.981271743774414,397.6600036621094,57.939998626708984,565.6556396484375
2014-01-13,17.070167541503906,390.9800109863281,55.90999984741211,562.0520629882812
2014-01-14,17.409841537475586,397.5400085449219,57.7400016784668,575.2752685546875
2014-01-15,17.759374618530273,395.8699951171875,57.599998474121094,574.8848876953125
2014-01-16,17.66028594970703,395.79998779296875,57.189998626708984,578.6886596679688
2014-01-17,17.227575302124023,399.6099853515625,56.29999923706055,575.8408203125
2014-01-21,17.495229721069336,407.04998779296875,58.5099983215332,582.4324340820312
2014-01-22,17.57297134399414,404.5400085449219,57.5099983215332,583.0930786132812
2014-01-23,17.721776962280273,399.8699951171875,56.630001068115234,580.630615234375
2014-01-24,17.399641036987305,387.6000061035156,54.45000076293945,562.4774780273438
2014-01-27,17.540794372558594,386.2799987792969,53.54999923706055,551.1661376953125
2014-01-28,16.138803482055664,394.42999267578125,55.13999938964844,562.0670776367188
2014-01-29,15.95559024810791,384.20001220703125,53.529998779296875,554.0140380859375
2014-01-30,15.924678802490234,403.010009765625,61.08000183105469,568.2632446289062
2014-01-31,15.950813293457031,358.69000244140625,62.56999969482422,591.0760498046875
2014-02-03,15.980441093444824,346.1499938964844,61.47999954223633,567.2822875976562
2014-02-04,16.21177101135254,347.95001220703125,62.75,569.649658203125
2014-02-05,16.33285140991211,346.45001220703125,62.189998626708984,572.1721801757812
2014-02-06,16.42805290222168,354.5899963378906,62.15999984741211,580.560546875
2014-02-07,16.657882690429688,361.0799865722656,64.31999969482422,589.309326171875
2014-02-10,16.956302642822266,360.8699951171875,63.54999923706055,587.0520629882812
2014-02-11,17.17972183227539,361.7900085449219,64.8499984741211,595.6856689453125
2014-02-12,17.178442001342773,349.25,64.44999694824219,593.93896484375
2014-02-13,17.451223373413086,357.20001220703125,67.33000183105469,600.550537109375
2014-02-14,17.437118530273438,357.3500061035156,67.08999633789062,602.0020141601562
2014-02-18,17.50122833251953,353.6499938964844,67.30000305175781,606.0460205078125
2014-02-19,17.22491455078125,347.3800048828125,68.05999755859375,601.7717895507812
2014-02-20,17.025541305541992,349.79998779296875,69.62999725341797,602.6576538085938
2014-02-21,16.836421966552734,346.760009765625,68.58999633789062,602.4974975585938
2014-02-24,16.91014289855957,351.7799987792969,70.77999877929688,606.8618774414062
2014-02-25,16.734167098999023,358.32000732421875,69.8499984741211,610.610595703125
2014-02-26,16.58319091796875,359.79998779296875,69.26000213623047,610.6956787109375
2014-02-27,16.913997650146484,360.1300048828125,68.94000244140625,610.2152099609375
2014-02-28,16.868154525756836,362.1000061035156,68.45999908447266,608.4334106445312
2014-03-03,16.916879653930664,359.7799987792969,67.41000366210938,601.9469604492188
2014-03-04,17.028427124023438,363.8999938964844,68.80000305175781,608.0630493164062
2014-03-05,17.064329147338867,372.3699951171875,71.56999969482422,609.73974609375
2014-03-06,17.01272201538086,372.1600036621094,70.83999633789062,610.4154052734375
2014-03-07,17.002784729003906,372.05999755859375,69.80000305175781,608.0029907226562
2014-03-10,17.018169403076172,370.5299987792969,72.02999877929688,606.3914184570312
2014-03-11,17.18388557434082,368.82000732421875,70.0999984741211,600.5955810546875
2014-03-12,17.20054817199707,370.6400146484375,70.87999725341797,604.2542724609375
2014-03-13,17.0095157623291,371.510009765625,68.83000183105469,595.1251220703125
2014-03-14,16.818470001220703,373.739990234375,67.72000122070312,586.9869995117188
2014-03-17,16.884180068969727,375.0400085449219,68.73999786376953,596.6466674804688
2014-03-18,17.033557891845703,378.7699890136719,69.19000244140625,606.2362060546875
2014-03-19,17.029067993164062,373.2300109863281,68.23999786376953,600.2252197265625
2014-03-20,16.947011947631836,368.9700012207031,66.97000122070312,599.17919921875
2014-03-21,17.080673217773438,360.6199951171875,67.23999786376953,592.1121215820312
2014-03-24,17.283254623413086,351.8500061035156,64.0999984741211,579.5445556640625
2014-03-25,17.46916961669922,354.7099914550781,64.88999938964844,579.93994140625
2014-03-26,17.302169799804688,343.4100036621094,60.38999938964844,566.5515747070312
2014-03-27,17.227802276611328,338.4700012207031,60.970001220703125,557.6976928710938
2014-03-28,17.208568572998047,338.2900085449219,60.0099983215332,560.6356201171875
2014-03-31,17.204723358154297,336.3699951171875,60.2400016784668,557.8128051757812
2014-04-01,17.362110137939453,342.989990234375,62.619998931884766,568.0130004882812
2014-04-02,17.390960693359375,341.9599914550781,62.720001220703125,568.1181030273438
2014-04-03,17.27043342590332,333.6199951171875,59.4900016784668,571.5
2014-04-04,17.047021865844727,323.0,56.75,545.25
2014-04-07,16.779369354248047,317.760009765625,56.95000076293945,540.6300048828125
2014-04-08,16.778409957885742,327.07000732421875,58.189998626708984,557.510009765625
2014-04-09,16.998939514160156,331.80999755859375,62.40999984741211,567.0399780273438
2014-04-10,16.779687881469727,317.1099853515625,59.15999984741211,546.6900024414062
2014-04-11,16.655637741088867,311.7300109863281,58.529998779296875,537.760009765625
2014-04-14,16.721982955932617,315.9100036621094,58.88999938964844,545.2000122070312
2014-04-15,16.602746963500977,316.0799865722656,59.09000015258789,548.7000122070312
2014-04-16,16.636402130126953,323.67999267578125,59.720001220703125,563.9000244140625
2014-04-17,16.826488494873047,324.9100036621094,58.939998626708984,543.3400268554688
2014-04-21,17.026185989379883,330.8699951171875,61.2400016784668,539.3699951171875
2014-04-22,17.043169021606445,329.32000732421875,63.029998779296875,545.5
2014-04-23,16.82039451599121,324.5799865722656,61.36000061035156,537.510009765625
2014-04-24,18.19936180114746,337.1499938964844,60.869998931884766,534.4400024414062
2014-04-25,18.333032608032227,303.8299865722656,57.709999084472656,523.0999755859375
2014-04-28,19.043031692504883,296.5799865722656,56.13999938964844,522.97998046875
2014-04-29,18.98661231994629,300.3800048828125,58.150001525878906,536.3300170898438
2014-04-30,18.914810180664062,304.1300048828125,59.779998779296875,534.8800048828125
2014-05-01,18.959367752075195,307.8900146484375,61.150001525878906,538.530029296875
2014-05-02,18.994625091552734,308.010009765625,60.459999084472656,533.8699951171875
2014-05-05,19.26323699951172,310.04998779296875,61.220001220703125,535.3300170898438
2014-05-06,19.053285598754883,297.3800048828125,58.529998779296875,522.5700073242188
2014-05-07,18.98661231994629,292.7099914550781,57.38999938964844,518.0
2014-05-08,18.95276641845703,288.32000732421875,56.7599983215332,520.1699829101562
2014-05-09,18.873798370361328,292.239990234375,57.2400016784668,526.6199951171875
2014-05-12,19.10877799987793,302.8599853515625,59.83000183105469,538.4299926757812
2014-05-13,19.138748168945312,304.6400146484375,59.83000183105469,541.5399780273438
2014-05-14,19.142301559448242,297.6199951171875,59.22999954223633,534.4099731445312
2014-05-15,18.97951889038086,295.19000244140625,57.91999816894531,529.1199951171875
2014-05-16,19.25963020324707,297.70001220703125,58.02000045776367,528.2999877929688
2014-05-19,19.487842559814453,296.760009765625,59.209999084472656,538.8300170898438
2014-05-20,19.4917049407959,301.19000244140625,58.560001373291016,540.3900146484375
2014-05-21,19.543283462524414,305.010009765625,60.4900016784668,549.7000122070312
2014-05-22,19.574220657348633,304.9100036621094,60.52000045776367,555.4500122070312
2014-05-23,19.795345306396484,312.239990234375,61.349998474121094,563.7999877929688
2014-05-27,20.166027069091797,310.82000732421875,63.47999954223633,574.8699951171875
2014-05-28,20.113807678222656,310.1600036621094,63.5099983215332,570.4500122070312
2014-05-29,20.480295181274414,313.7799987792969,63.83000183105469,570.5599975585938
2014-05-30,20.403581619262695,312.54998779296875,63.29999923706055,571.6500244140625
2014-06-02,20.26336097717285,308.8399963378906,63.08000183105469,564.3400268554688
2014-06-03,20.54991912841797,307.19000244140625,62.869998931884766,554.510009765625
2014-06-04,20.784578323364258,306.7799987792969,63.34000015258789,553.760009765625
2014-06-05,20.86612892150879,323.57000732421875,63.189998626708984,564.9299926757812
2014-06-06,20.80875015258789,329.6700134277344,62.5,566.030029296875
2014-06-09,21.141719818115234,327.5,62.880001068115234,570.72998046875
2014-06-10,21.265819549560547,332.4100036621094,65.7699966430664,568.2999877929688
2014-06-11,21.17782211303711,335.20001220703125,65.77999877929688,567.5
